Crop,Crop_Year,Season,State,Yield,Rainfall,Avg_ONI,ENSO_Phase,ENSO_Intensity,Rainfall_Category,Year_Weight,Avg_Yield_By_Crop,Yield_Std_By_Crop,Avg_Rainfall_By_Crop,Rainfall_Deviation,Crop_Count,Season_Code
Potato,2012,Rabi,Rajasthan,11.117389,82.99,0.3,Neutral,Weak,High,2.0,10.9582,5.1539,479.5893,-396.6,352,2
Potato,2013,Rabi,Rajasthan,10.194276,78.74,-0.26,Neutral,Weak,Normal,2.0,10.9582,5.1539,479.5893,-400.85,352,2
Potato,2014,Rabi,Rajasthan,7.999764,69.32,0.24,Neutral,Weak,Normal,2.0,10.9582,5.1539,479.5893,-410.27,352,2
Potato,2015,Rabi,Rajasthan,8.784826,50.95,1.9,El Nino,Strong,Normal,3.0,10.9582,5.1539,479.5893,-428.64,352,2
Potato,2016,Rabi,Rajasthan,11.526777,52.85,-0.4,La Nina,Weak,Normal,3.0,10.9582,5.1539,479.5893,-426.74,352,2
Potato,2017,Rabi,Rajasthan,10.77136,53.11,-0.08,Neutral,Weak,Normal,3.0,10.9582,5.1539,479.5893,-426.48,352,2
Potato,2018,Rabi,Rajasthan,7.936555,48.22,0.36,Neutral,Weak,Normal,3.0,10.9582,5.1539,479.5893,-431.37,352,2
Potato,2019,Rabi,Rajasthan,9.290824,28.56,0.32,Neutral,Weak,Low,3.0,10.9582,5.1539,479.5893,-451.03,352,2
Potato,2020,Rabi,Rajasthan,10.158671,59.09,-0.6,La Nina,Moderate,Normal,3.0,10.9582,5.1539,479.5893,-420.5,352,2
Rapeseed &Mustard,1997,Rabi,Rajasthan,0.917445,57.61,1.82,El Nino,Strong,Normal,1.0,0.7963,0.4325,314.0827,-256.47,544,2
Rapeseed &Mustard,1998,Rabi,Rajasthan,1.122612,78.79,-0.94,La Nina,Moderate,Normal,1.0,0.7963,0.4325,314.0827,-235.29,544,2
Rapeseed &Mustard,1999,Rabi,Rajasthan,1.17823,58.19,-1.14,La Nina,Strong,Normal,1.0,0.7963,0.4325,314.0827,-255.89,544,2
Rapeseed &Mustard,2000,Rabi,Rajasthan,1.233317,52.58,-0.56,La Nina,Moderate,Normal,1.0,0.7963,0.4325,314.0827,-261.5,544,2
Rapeseed &Mustard,2001,Rabi,Rajasthan,1.229202,85.82,-0.16,Neutral,Weak,High,1.0,0.7963,0.4325,314.0827,-228.26,544,2
Rapeseed &Mustard,2002,Rabi,Rajasthan,0.788387,48.43,0.92,El Nino,Moderate,Normal,1.0,0.7963,0.4325,314.0827,-265.65,544,2
Rapeseed &Mustard,2003,Rabi,Rajasthan,0.897502,61.22,0.1399999999999999,Neutral,Weak,Normal,1.0,0.7963,0.4325,314.0827,-252.86,544,2
Rapeseed &Mustard,2004,Rabi,Rajasthan,0.839174,32.63,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.7963,0.4325,314.0827,-281.45,544,2
Rapeseed &Mustard,2005,Rabi,Rajasthan,1.266111,34.6,-0.1,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-279.48,544,2
Rapeseed &Mustard,2006,Rabi,Rajasthan,1.278334,64.67,0.3399999999999999,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-249.41,544,2
Rapeseed &Mustard,2007,Rabi,Rajasthan,1.471945,45.09,-0.86,La Nina,Moderate,Normal,2.0,0.7963,0.4325,314.0827,-268.99,544,2
Rapeseed &Mustard,2008,Rabi,Rajasthan,1.399763,47.06,-0.36,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-267.02,544,2
Rapeseed &Mustard,2009,Rabi,Rajasthan,1.276079,59.5,0.62,El Nino,Moderate,Normal,2.0,0.7963,0.4325,314.0827,-254.58,544,2
Rapeseed &Mustard,2010,Rabi,Rajasthan,1.349747,71.76,-1.24,La Nina,Strong,Normal,2.0,0.7963,0.4325,314.0827,-242.32,544,2
Rapeseed &Mustard,2011,Rabi,Rajasthan,1.342518,47.78,-0.64,La Nina,Moderate,Normal,2.0,0.7963,0.4325,314.0827,-266.3,544,2
Rapeseed &Mustard,2012,Rabi,Rajasthan,1.523907,34.18,0.3,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-279.9,544,2
Rapeseed &Mustard,2013,Rabi,Rajasthan,1.541838,70.06,-0.26,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-244.02,544,2
Rapeseed &Mustard,2014,Rabi,Rajasthan,1.240746,47.57,0.24,Neutral,Weak,Normal,2.0,0.7963,0.4325,314.0827,-266.51,544,2
Rapeseed &Mustard,2015,Rabi,Rajasthan,1.306864,23.55,1.9,El Nino,Strong,Low,3.0,0.7963,0.4325,314.0827,-290.53,544,2
Rapeseed &Mustard,2016,Rabi,Rajasthan,1.530447,56.25,-0.4,La Nina,Weak,Normal,3.0,0.7963,0.4325,314.0827,-257.83,544,2
Rapeseed &Mustard,2017,Rabi,Rajasthan,1.42235,35.16,-0.08,Neutral,Weak,Normal,3.0,0.7963,0.4325,314.0827,-278.92,544,2
Rapeseed &Mustard,2018,Rabi,Rajasthan,1.332879,51.26,0.36,Neutral,Weak,Normal,3.0,0.7963,0.4325,314.0827,-262.82,544,2
Rapeseed &Mustard,2019,Rabi,Rajasthan,1.549905,66.94,0.32,Neutral,Weak,Normal,3.0,0.7963,0.4325,314.0827,-247.14,544,2
Rapeseed &Mustard,2020,Rabi,Rajasthan,1.346924,59.54,-0.6,La Nina,Moderate,Normal,3.0,0.7963,0.4325,314.0827,-254.54,544,2
Sesamum,1997,Kharif,Rajasthan,0.350617,365.99,1.82,El Nino,Strong,Normal,1.0,0.4596,0.2248,808.7812,-442.79,669,1
Sesamum,1998,Kharif,Rajasthan,0.506752,526.31,-0.94,La Nina,Moderate,High,1.0,0.4596,0.2248,808.7812,-282.47,669,1
Sesamum,1999,Kharif,Rajasthan,0.365982,501.48,-1.14,La Nina,Strong,High,1.0,0.4596,0.2248,808.7812,-307.3,669,1
Sesamum,2000,Kharif,Rajasthan,0.57584,412.72,-0.56,La Nina,Moderate,Normal,1.0,0.4596,0.2248,808.7812,-396.06,669,1
Sesamum,2001,Kharif,Rajasthan,0.446668,492.59,-0.16,Neutral,Weak,Normal,1.0,0.4596,0.2248,808.7812,-316.19,669,1
Sesamum,2002,Kharif,Rajasthan,0.395671,249.21,0.92,El Nino,Moderate,Low,1.0,0.4596,0.2248,808.7812,-559.57,669,1
Sesamum,2003,Kharif,Rajasthan,0.403907,478.54,0.1399999999999999,Neutral,Weak,Normal,1.0,0.4596,0.2248,808.7812,-330.24,669,1
Sesamum,2004,Kharif,Rajasthan,0.294825,360.77,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.4596,0.2248,808.7812,-448.01,669,1
Sesamum,2005,Kharif,Rajasthan,0.500352,421.15,-0.1,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-387.63,669,1
Sesamum,2006,Kharif,Rajasthan,0.483086,399.13,0.3399999999999999,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-409.65,669,1
Sesamum,2007,Kharif,Rajasthan,0.516335,461.43,-0.86,La Nina,Moderate,Normal,2.0,0.4596,0.2248,808.7812,-347.35,669,1
Sesamum,2008,Kharif,Rajasthan,0.457409,278.71,-0.36,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-530.07,669,1
Sesamum,2009,Kharif,Rajasthan,0.393876,355.38,0.62,El Nino,Moderate,Normal,2.0,0.4596,0.2248,808.7812,-453.4,669,1
Sesamum,2010,Kharif,Rajasthan,0.505499,418.4,-1.24,La Nina,Strong,Normal,2.0,0.4596,0.2248,808.7812,-390.38,669,1
Sesamum,2011,Kharif,Rajasthan,0.555843,359.08,-0.64,La Nina,Moderate,Normal,2.0,0.4596,0.2248,808.7812,-449.7,669,1
Sesamum,2012,Kharif,Rajasthan,0.320504,393.63,0.3,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-415.15,669,1
Sesamum,2013,Kharif,Rajasthan,0.423896,283.99,-0.26,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-524.79,669,1
Sesamum,2014,Kharif,Rajasthan,0.460518,361.51,0.24,Neutral,Weak,Normal,2.0,0.4596,0.2248,808.7812,-447.27,669,1
Sesamum,2015,Kharif,Rajasthan,0.499843,307.14,1.9,El Nino,Strong,Normal,3.0,0.4596,0.2248,808.7812,-501.64,669,1
Sesamum,2016,Kharif,Rajasthan,0.599292,507.39,-0.4,La Nina,Weak,High,3.0,0.4596,0.2248,808.7812,-301.39,669,1
Sesamum,2017,Kharif,Rajasthan,0.524269,413.06,-0.08,Neutral,Weak,Normal,3.0,0.4596,0.2248,808.7812,-395.72,669,1
Sesamum,2018,Kharif,Rajasthan,0.48116,364.8,0.36,Neutral,Weak,Normal,3.0,0.4596,0.2248,808.7812,-443.98,669,1
Sesamum,2019,Kharif,Rajasthan,0.534274,398.64,0.32,Neutral,Weak,Normal,3.0,0.4596,0.2248,808.7812,-410.14,669,1
Sesamum,2020,Kharif,Rajasthan,0.791287,481.91,-0.6,La Nina,Moderate,Normal,3.0,0.4596,0.2248,808.7812,-326.87,669,1
Small millets,1997,Kharif,Rajasthan,0.372811,332.78,1.82,El Nino,Strong,Normal,1.0,0.7587,0.3278,929.4033,-596.62,497,1
Small millets,1998,Kharif,Rajasthan,0.606329,309.87,-0.94,La Nina,Moderate,Normal,1.0,0.7587,0.3278,929.4033,-619.53,497,1
Small millets,1999,Kharif,Rajasthan,0.734471,523.86,-1.14,La Nina,Strong,High,1.0,0.7587,0.3278,929.4033,-405.54,497,1
Small millets,2000,Kharif,Rajasthan,0.606629,435.29,-0.56,La Nina,Moderate,Normal,1.0,0.7587,0.3278,929.4033,-494.11,497,1
Small millets,2001,Kharif,Rajasthan,0.518126,406.63,-0.16,Neutral,Weak,Normal,1.0,0.7587,0.3278,929.4033,-522.77,497,1
Small millets,2002,Kharif,Rajasthan,0.417618,354.62,0.92,El Nino,Moderate,Normal,1.0,0.7587,0.3278,929.4033,-574.78,497,1
Small millets,2003,Kharif,Rajasthan,0.565696,289.14,0.1399999999999999,Neutral,Weak,Normal,1.0,0.7587,0.3278,929.4033,-640.26,497,1
Small millets,2004,Kharif,Rajasthan,0.553944,329.34,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.7587,0.3278,929.4033,-600.06,497,1
Small millets,2005,Kharif,Rajasthan,0.407058,393.01,-0.1,Neutral,Weak,Normal,2.0,0.7587,0.3278,929.4033,-536.39,497,1
Small millets,2006,Kharif,Rajasthan,0.650555,373.46,0.3399999999999999,Neutral,Weak,Normal,2.0,0.7587,0.3278,929.4033,-555.94,497,1
Small millets,2007,Kharif,Rajasthan,0.629524,534.4,-0.86,La Nina,Moderate,High,2.0,0.7587,0.3278,929.4033,-395.0,497,1
Small millets,2008,Kharif,Rajasthan,0.539526,502.03,-0.36,Neutral,Weak,High,2.0,0.7587,0.3278,929.4033,-427.37,497,1
Small millets,2009,Kharif,Rajasthan,0.439544,362.21,0.62,El Nino,Moderate,Normal,2.0,0.7587,0.3278,929.4033,-567.19,497,1
Small millets,2010,Kharif,Rajasthan,0.87065,358.62,-1.24,La Nina,Strong,Normal,2.0,0.7587,0.3278,929.4033,-570.78,497,1
Small millets,2011,Kharif,Rajasthan,0.744298,397.93,-0.64,La Nina,Moderate,Normal,2.0,0.7587,0.3278,929.4033,-531.47,497,1
Small millets,2012,Kharif,Rajasthan,0.704372,480.51,0.3,Neutral,Weak,Normal,2.0,0.7587,0.3278,929.4033,-448.89,497,1
Small millets,2013,Kharif,Rajasthan,0.805728,451.86,-0.26,Neutral,Weak,Normal,2.0,0.7587,0.3278,929.4033,-477.54,497,1
Small millets,2014,Kharif,Rajasthan,0.602177,430.55,0.24,Neutral,Weak,Normal,2.0,0.7587,0.3278,929.4033,-498.85,497,1
Small millets,2015,Kharif,Rajasthan,0.801697,384.62,1.9,El Nino,Strong,Normal,3.0,0.7587,0.3278,929.4033,-544.78,497,1
Small millets,2016,Kharif,Rajasthan,0.943166,529.98,-0.4,La Nina,Weak,High,3.0,0.7587,0.3278,929.4033,-399.42,497,1
Small millets,2017,Kharif,Rajasthan,0.533644,362.21,-0.08,Neutral,Weak,Normal,3.0,0.7587,0.3278,929.4033,-567.19,497,1
Small millets,2018,Kharif,Rajasthan,0.727435,315.98,0.36,Neutral,Weak,Normal,3.0,0.7587,0.3278,929.4033,-613.42,497,1
Small millets,2019,Kharif,Rajasthan,0.730828,246.9,0.32,Neutral,Weak,Low,3.0,0.7587,0.3278,929.4033,-682.5,497,1
Small millets,2020,Kharif,Rajasthan,0.73732,491.63,-0.6,La Nina,Moderate,Normal,3.0,0.7587,0.3278,929.4033,-437.77,497,1
Soyabean,1997,Kharif,Rajasthan,0.916645,297.14,1.82,El Nino,Strong,Normal,1.0,1.0839,0.3799,1131.6315,-834.49,368,1
Soyabean,1998,Kharif,Rajasthan,0.91805,476.31,-0.94,La Nina,Moderate,Normal,1.0,1.0839,0.3799,1131.6315,-655.32,368,1
Soyabean,1999,Kharif,Rajasthan,1.043617,373.13,-1.14,La Nina,Strong,Normal,1.0,1.0839,0.3799,1131.6315,-758.5,368,1
Soyabean,2000,Kharif,Rajasthan,0.895142,419.28,-0.56,La Nina,Moderate,Normal,1.0,1.0839,0.3799,1131.6315,-712.35,368,1
Soyabean,2001,Kharif,Rajasthan,0.871297,413.94,-0.16,Neutral,Weak,Normal,1.0,1.0839,0.3799,1131.6315,-717.69,368,1
Soyabean,2002,Kharif,Rajasthan,0.86671,241.99,0.92,El Nino,Moderate,Low,1.0,1.0839,0.3799,1131.6315,-889.64,368,1
Soyabean,2003,Kharif,Rajasthan,0.812828,291.99,0.1399999999999999,Neutral,Weak,Normal,1.0,1.0839,0.3799,1131.6315,-839.64,368,1
Soyabean,2004,Kharif,Rajasthan,0.708269,304.36,0.5599999999999999,El Nino,Moderate,Normal,1.0,1.0839,0.3799,1131.6315,-827.27,368,1
Soyabean,2005,Kharif,Rajasthan,1.052891,392.99,-0.1,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-738.64,368,1
Soyabean,2006,Kharif,Rajasthan,1.008613,290.55,0.3399999999999999,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-841.08,368,1
Soyabean,2007,Kharif,Rajasthan,1.189968,470.6,-0.86,La Nina,Moderate,Normal,2.0,1.0839,0.3799,1131.6315,-661.03,368,1
Soyabean,2008,Kharif,Rajasthan,1.027192,374.62,-0.36,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-757.01,368,1
Soyabean,2009,Kharif,Rajasthan,0.910036,297.14,0.62,El Nino,Moderate,Normal,2.0,1.0839,0.3799,1131.6315,-834.49,368,1
Soyabean,2010,Kharif,Rajasthan,1.097052,538.03,-1.24,La Nina,Strong,High,2.0,1.0839,0.3799,1131.6315,-593.6,368,1
Soyabean,2011,Kharif,Rajasthan,1.066573,463.18,-0.64,La Nina,Moderate,Normal,2.0,1.0839,0.3799,1131.6315,-668.45,368,1
Soyabean,2012,Kharif,Rajasthan,0.937448,416.4,0.3,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-715.23,368,1
Soyabean,2013,Kharif,Rajasthan,0.980817,405.24,-0.26,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-726.39,368,1
Soyabean,2014,Kharif,Rajasthan,1.063989,319.7,0.24,Neutral,Weak,Normal,2.0,1.0839,0.3799,1131.6315,-811.93,368,1
Soyabean,2015,Kharif,Rajasthan,1.230746,264.77,1.9,El Nino,Strong,Normal,3.0,1.0839,0.3799,1131.6315,-866.86,368,1
Soyabean,2016,Kharif,Rajasthan,1.243106,491.88,-0.4,La Nina,Weak,Normal,3.0,1.0839,0.3799,1131.6315,-639.75,368,1
Soyabean,2017,Kharif,Rajasthan,0.929616,401.06,-0.08,Neutral,Weak,Normal,3.0,1.0839,0.3799,1131.6315,-730.57,368,1
Soyabean,2018,Kharif,Rajasthan,1.018703,323.47,0.36,Neutral,Weak,Normal,3.0,1.0839,0.3799,1131.6315,-808.16,368,1
Soyabean,2019,Kharif,Rajasthan,1.043628,636.85,0.32,Neutral,Weak,High,3.0,1.0839,0.3799,1131.6315,-494.78,368,1
Soyabean,2020,Kharif,Rajasthan,1.281289,400.84,-0.6,La Nina,Moderate,Normal,3.0,1.0839,0.3799,1131.6315,-730.79,368,1
Sunflower,1997,Rabi,Rajasthan,0.60906,55.14,1.82,El Nino,Strong,Normal,1.0,0.9189,0.4498,595.3479,-540.21,444,2
Sunflower,1998,Rabi,Rajasthan,0.748288,75.5,-0.94,La Nina,Moderate,Normal,1.0,0.9189,0.4498,595.3479,-519.85,444,2
Sunflower,1999,Rabi,Rajasthan,0.870141,71.15,-1.14,La Nina,Strong,Normal,1.0,0.9189,0.4498,595.3479,-524.2,444,2
Sunflower,2000,Rabi,Rajasthan,0.658021,52.75,-0.56,La Nina,Moderate,Normal,1.0,0.9189,0.4498,595.3479,-542.6,444,2
Sunflower,2001,Rabi,Rajasthan,0.886219,51.44,-0.16,Neutral,Weak,Normal,1.0,0.9189,0.4498,595.3479,-543.91,444,2
Sunflower,2002,Rabi,Rajasthan,0.70155,37.04,0.92,El Nino,Moderate,Normal,1.0,0.9189,0.4498,595.3479,-558.31,444,2
Sunflower,2003,Rabi,Rajasthan,0.906267,57.79,0.1399999999999999,Neutral,Weak,Normal,1.0,0.9189,0.4498,595.3479,-537.56,444,2
Sunflower,2004,Rabi,Rajasthan,0.705485,33.09,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.9189,0.4498,595.3479,-562.26,444,2
Sunflower,2005,Rabi,Rajasthan,0.799723,50.18,-0.1,Neutral,Weak,Normal,2.0,0.9189,0.4498,595.3479,-545.17,444,2
Sunflower,2006,Rabi,Rajasthan,0.927695,57.17,0.3399999999999999,Neutral,Weak,Normal,2.0,0.9189,0.4498,595.3479,-538.18,444,2
Sunflower,2007,Rabi,Rajasthan,0.861556,10.0,-0.86,La Nina,Moderate,Low,2.0,0.9189,0.4498,595.3479,-585.35,444,2
Sunflower,2008,Rabi,Rajasthan,0.828532,58.92,-0.36,Neutral,Weak,Normal,2.0,0.9189,0.4498,595.3479,-536.43,444,2
Sunflower,2009,Rabi,Rajasthan,0.638622,60.2,0.62,El Nino,Moderate,Normal,2.0,0.9189,0.4498,595.3479,-535.15,444,2
Sunflower,2010,Rabi,Rajasthan,0.819164,47.41,-1.24,La Nina,Strong,Normal,2.0,0.9189,0.4498,595.3479,-547.94,444,2
Sunflower,2011,Rabi,Rajasthan,0.808126,52.52,-0.64,La Nina,Moderate,Normal,2.0,0.9189,0.4498,595.3479,-542.83,444,2
Sunflower,2012,Rabi,Rajasthan,0.845024,47.93,0.3,Neutral,Weak,Normal,2.0,0.9189,0.4498,595.3479,-547.42,444,2
Sunflower,2013,Rabi,Rajasthan,0.862798,47.71,-0.26,Neutral,Weak,Normal,2.0,0.9189,0.4498,595.3479,-547.64,444,2
Sunflower,2014,Rabi,Rajasthan,0.826582,21.22,0.24,Neutral,Weak,Low,2.0,0.9189,0.4498,595.3479,-574.13,444,2
Sunflower,2015,Rabi,Rajasthan,0.857005,48.19,1.9,El Nino,Strong,Normal,3.0,0.9189,0.4498,595.3479,-547.16,444,2
Sunflower,2016,Rabi,Rajasthan,1.07987,49.94,-0.4,La Nina,Weak,Normal,3.0,0.9189,0.4498,595.3479,-545.41,444,2
Sunflower,2017,Rabi,Rajasthan,0.979567,56.06,-0.08,Neutral,Weak,Normal,3.0,0.9189,0.4498,595.3479,-539.29,444,2
Sunflower,2018,Rabi,Rajasthan,1.05295,67.38,0.36,Neutral,Weak,Normal,3.0,0.9189,0.4498,595.3479,-527.97,444,2
Sunflower,2019,Rabi,Rajasthan,1.057138,57.92,0.32,Neutral,Weak,Normal,3.0,0.9189,0.4498,595.3479,-537.43,444,2
Sunflower,2020,Rabi,Rajasthan,0.989774,74.34,-0.6,La Nina,Moderate,Normal,3.0,0.9189,0.4498,595.3479,-521.01,444,2
Tomato,1997,Rabi,Rajasthan,12.067806,56.63,1.82,El Nino,Strong,Normal,1.0,17.5951,2.0214,182.6164,-125.99,264,2
Tomato,1998,Rabi,Rajasthan,15.74507,62.14,-0.94,La Nina,Moderate,Normal,1.0,17.5951,2.0214,182.6164,-120.48,264,2
Tomato,1999,Rabi,Rajasthan,14.829916,68.03,-1.14,La Nina,Strong,Normal,1.0,17.5951,2.0214,182.6164,-114.59,264,2
Tomato,2000,Rabi,Rajasthan,16.373166,65.26,-0.56,La Nina,Moderate,Normal,1.0,17.5951,2.0214,182.6164,-117.36,264,2
Tomato,2001,Rabi,Rajasthan,13.613469,50.39,-0.16,Neutral,Weak,Normal,1.0,17.5951,2.0214,182.6164,-132.23,264,2
Tomato,2002,Rabi,Rajasthan,14.457666,26.44,0.92,El Nino,Moderate,Low,1.0,17.5951,2.0214,182.6164,-156.18,264,2
Tomato,2003,Rabi,Rajasthan,12.804007,40.3,0.1399999999999999,Neutral,Weak,Normal,1.0,17.5951,2.0214,182.6164,-142.32,264,2
Tomato,2004,Rabi,Rajasthan,14.652708,71.12,0.5599999999999999,El Nino,Moderate,Normal,1.0,17.5951,2.0214,182.6164,-111.5,264,2
Tomato,2005,Rabi,Rajasthan,14.491015,47.58,-0.1,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-135.04,264,2
Tomato,2006,Rabi,Rajasthan,14.431578,35.99,0.3399999999999999,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-146.63,264,2
Tomato,2007,Rabi,Rajasthan,15.512615,98.66,-0.86,La Nina,Moderate,High,2.0,17.5951,2.0214,182.6164,-83.96,264,2
Tomato,2008,Rabi,Rajasthan,14.558009,60.01,-0.36,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-122.61,264,2
Tomato,2009,Rabi,Rajasthan,11.314927,61.63,0.62,El Nino,Moderate,Normal,2.0,17.5951,2.0214,182.6164,-120.99,264,2
Tomato,2010,Rabi,Rajasthan,15.326806,68.27,-1.24,La Nina,Strong,Normal,2.0,17.5951,2.0214,182.6164,-114.35,264,2
Tomato,2011,Rabi,Rajasthan,13.466969,69.25,-0.64,La Nina,Moderate,Normal,2.0,17.5951,2.0214,182.6164,-113.37,264,2
Tomato,2012,Rabi,Rajasthan,11.865394,73.33,0.3,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-109.29,264,2
Tomato,2013,Rabi,Rajasthan,14.226249,51.89,-0.26,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-130.73,264,2
Tomato,2014,Rabi,Rajasthan,13.655716,60.23,0.24,Neutral,Weak,Normal,2.0,17.5951,2.0214,182.6164,-122.39,264,2
Tomato,2015,Rabi,Rajasthan,10.493897,49.37,1.9,El Nino,Strong,Normal,3.0,17.5951,2.0214,182.6164,-133.25,264,2
Tomato,2016,Rabi,Rajasthan,12.51482,66.74,-0.4,La Nina,Weak,Normal,3.0,17.5951,2.0214,182.6164,-115.88,264,2
Tomato,2017,Rabi,Rajasthan,14.349744,41.6,-0.08,Neutral,Weak,Normal,3.0,17.5951,2.0214,182.6164,-141.02,264,2
Tomato,2018,Rabi,Rajasthan,13.993718,41.12,0.36,Neutral,Weak,Normal,3.0,17.5951,2.0214,182.6164,-141.5,264,2
Tomato,2019,Rabi,Rajasthan,15.3334,50.76,0.32,Neutral,Weak,Normal,3.0,17.5951,2.0214,182.6164,-131.86,264,2
Tomato,2020,Rabi,Rajasthan,13.111696,52.73,-0.6,La Nina,Moderate,Normal,3.0,17.5951,2.0214,182.6164,-129.89,264,2
Urad,1997,Kharif,Rajasthan,0.29719,367.73,1.82,El Nino,Strong,Normal,1.0,0.5774,0.2553,658.9422,-291.21,749,1
Urad,1998,Kharif,Rajasthan,0.46295,389.41,-0.94,La Nina,Moderate,Normal,1.0,0.5774,0.2553,658.9422,-269.53,749,1
Urad,1999,Kharif,Rajasthan,0.507866,427.56,-1.14,La Nina,Strong,Normal,1.0,0.5774,0.2553,658.9422,-231.38,749,1
Urad,2000,Kharif,Rajasthan,0.512154,446.56,-0.56,La Nina,Moderate,Normal,1.0,0.5774,0.2553,658.9422,-212.38,749,1
Urad,2001,Kharif,Rajasthan,0.474847,389.18,-0.16,Neutral,Weak,Normal,1.0,0.5774,0.2553,658.9422,-269.76,749,1
Urad,2002,Kharif,Rajasthan,0.521496,349.09,0.92,El Nino,Moderate,Normal,1.0,0.5774,0.2553,658.9422,-309.85,749,1
Urad,2003,Kharif,Rajasthan,0.437214,417.57,0.1399999999999999,Neutral,Weak,Normal,1.0,0.5774,0.2553,658.9422,-241.37,749,1
Urad,2004,Kharif,Rajasthan,0.349707,296.29,0.5599999999999999,El Nino,Moderate,Normal,1.0,0.5774,0.2553,658.9422,-362.65,749,1
Urad,2005,Kharif,Rajasthan,0.400305,308.61,-0.1,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-350.33,749,1
Urad,2006,Kharif,Rajasthan,0.494228,281.63,0.3399999999999999,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-377.31,749,1
Urad,2007,Kharif,Rajasthan,0.555482,422.06,-0.86,La Nina,Moderate,Normal,2.0,0.5774,0.2553,658.9422,-236.88,749,1
Urad,2008,Kharif,Rajasthan,0.500929,430.42,-0.36,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-228.52,749,1
Urad,2009,Kharif,Rajasthan,0.504865,325.42,0.62,El Nino,Moderate,Normal,2.0,0.5774,0.2553,658.9422,-333.52,749,1
Urad,2010,Kharif,Rajasthan,0.500267,493.34,-1.24,La Nina,Strong,Normal,2.0,0.5774,0.2553,658.9422,-165.6,749,1
Urad,2011,Kharif,Rajasthan,0.683824,470.9,-0.64,La Nina,Moderate,Normal,2.0,0.5774,0.2553,658.9422,-188.04,749,1
Urad,2012,Kharif,Rajasthan,0.382929,292.58,0.3,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-366.36,749,1
Urad,2013,Kharif,Rajasthan,0.557585,359.06,-0.26,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-299.88,749,1
Urad,2014,Kharif,Rajasthan,0.712152,346.42,0.24,Neutral,Weak,Normal,2.0,0.5774,0.2553,658.9422,-312.52,749,1
Urad,2015,Kharif,Rajasthan,0.453201,335.31,1.9,El Nino,Strong,Normal,3.0,0.5774,0.2553,658.9422,-323.63,749,1
Urad,2016,Kharif,Rajasthan,0.42715,510.49,-0.4,La Nina,Weak,High,3.0,0.5774,0.2553,658.9422,-148.45,749,1
Urad,2017,Kharif,Rajasthan,0.541172,281.22,-0.08,Neutral,Weak,Normal,3.0,0.5774,0.2553,658.9422,-377.72,749,1
Urad,2018,Kharif,Rajasthan,0.535856,461.85,0.36,Neutral,Weak,Normal,3.0,0.5774,0.2553,658.9422,-197.09,749,1
Urad,2019,Kharif,Rajasthan,0.59569,188.46,0.32,Neutral,Weak,Low,3.0,0.5774,0.2553,658.9422,-470.48,749,1
Urad,2020,Kharif,Rajasthan,0.669917,426.76,-0.6,La Nina,Moderate,Normal,3.0,0.5774,0.2553,658.9422,-232.18,749,1
Wheat,1997,Rabi,Rajasthan,2.28832,26.81,1.82,El Nino,Strong,Low,1.0,2.039,1.0602,277.9392,-251.13,560,2
Wheat,1998,Rabi,Rajasthan,2.512964,82.31,-0.94,La Nina,Moderate,High,1.0,2.039,1.0602,277.9392,-195.63,560,2
Wheat,1999,Rabi,Rajasthan,2.882675,62.98,-1.14,La Nina,Strong,Normal,1.0,2.039,1.0602,277.9392,-214.96,560,2
Wheat,2000,Rabi,Rajasthan,1.864931,76.23,-0.56,La Nina,Moderate,Normal,1.0,2.039,1.0602,277.9392,-201.71,560,2
